artist_id,nb_fan,nb_album
352807,9,0
504737,87,2
55596,938,31
378367,318,0
431634,75,3
111807,2155,12
245339,0,3
533854,6,1
263709,67,4
263701,75,0
646370,24,1
982689,14,1
1070551,143,0
1070546,9,0
1070553,9,0
1070547,33,0
1070555,66,9
1070548,48,0
1148092,260,2
207673,629,7
367948,576,1
211331,3305,5
147049,195,12
1248467,0,1
1263865,57,1
1285868,325,0
204957,426,22
85898,51,23
1374111,10,0
1508118,30,0
7334852,0,1
1600773,1,0
1648156,445,3
379973,376,11
474160,3681,24
135203,2859,29
1674383,113,1
996947,74,1
318065,3,2
147060,442,9
1662,2391,4
2332961,16,0
567403,17811,7
2902561,249,1
307211,2287,5
1603278,237,1
1637447,16,4
3321631,2,0
874334,3012,8
10258344,10,0
153583,101,2
14850,81,4
1262472,198,11
1689674,68,16
234468,18626,44
1192071,108,0
4339387,50,0
1352834,1313,1
69872,5081,5
4405437,108,1
4460215,873,0
484029,2082,3
636344,36,1
68787,28,2
467989,2051,21
4595240,119,1
102889,1357,7
152609,420,19
68900,22796,6
4762294,0,0
8639,3444,6
4890293,142,6
4953747,2,0
278638,23,7
5035265,884,1
997545,440,9
838384,71,32
884076,1345,4
282150,1781,4
4501461,56,0
96681,12338,61
5198658,232,2
123895,20,8
5330410,14,1
4613377,4387,5
336329,68,0
5432633,30,5
1691926,1,3
5505264,743,0
5505263,3797,0
199567,31,3
436766,1112,12
80685,503,7
168120,414,62
202540,527,3
4553,1660,8
12781,381,3
5376670,11,4
1626453,3576,5
416084,34,14
8004796,26,5
5855485,216,1
1385803,2661,24
5880033,525,5
5898139,1872,5
6031752,78,1
4658534,1389,18
89300,636,19
128177,248,15
6664642,28,1
93541,2212,19
1481053,156,0
1142610,432,2
666881,348,3
6805743,1,2
247052,310,42
6839361,108,1
3028481,337,2
7019653,0,0
515260,2255,8
7100797,197,3
2662291,0,4
1406191,203,3
5242004,279,0
7603782,275,0
7530272,3,0
346424,4608,19
7657020,102,1
7148731,30,208
1262368,43,21
430902,887,1
293771,2671,6
7604590,525,13
7911192,1,0
148708,197,1
5550977,2680,10
1304598,32,6
5177546,39,0
4049183,2740,20
277102,3697,9
83318,737,17
4414500,340,3
396899,4666,5
4091844,1684,3
234058,613,14
789217,62,0
321412,3436,24
9700354,926,2
523816,1294,5
5487325,315,5
7663732,951,5
7077205,43,8
4875085,278,4
1129893,256,12
1357730,234,11
57967,281,5
9890840,0,3
1682750,178,23
8329454,360,2
6342388,475,2
4035631,134,1
1330028,984,18
4769952,799,8
500942,77,1
170901,27,10
4216124,1,4
881492,61,5
10460771,0,5
1606292,90,13
10589319,1108,1
1017092,180,31
10659059,12,0
10786972,17,0
5844059,0,4
10786978,0,0
57637,261,234
5821973,19031,10
4204804,31,0
1221518,218,34
355602,728,7
10439488,20,0
4315216,6,2
1459739,182,8
126489,2914,12
9754686,17,5
3976471,1,3
9028738,2,1
7527738,172,3
11199172,37,0
5845862,3,6
76413,82,7
5529,300,5
11272046,7,1
4700499,27,3
11273910,569,2
7100769,659,9
5885299,59,8
11447410,38,0
4136,15368,16
1197467,201,13
92019,47883,13
58608,279,10
76472,105,1
2385,2090,6
81156,243,2
81234,710,1
100509,341,1
114077,165,1
99755,24402,33
123629,1474,39
133257,530,1
5865042,1210,0
14380,1659,12
186056,355,1
110722,1481,5
211150,1135,4
153634,784,16
1468527,9,0
5771,1080,12
188390,15277,14
211346,200,3
4126999,219,1
254162,0,0
496076,49567,12
200848,275,0
298421,83,0
298423,2,0
298422,1,0
121654,1054,1
303675,68,4
9717,62,0
307326,217,3
67628,390,12
183675,208,6
343068,10869,9
3974,4893,2
347278,1210,13
244484,127022,7
6212966,26,2
63530,620,10
1389,838,0
796250,337,2
806115,335,3
87922,451,39
484254,1481,3
4185992,360,0
1017127,364,14
1017128,90,0
335376,182,20
319735,827,10
384384,365,8
154372,64818,5
13211,64368,27
810961,1278,16
813148,29,3
1241671,194,1
408078,46,0
1249931,469,16
1372632,32,0
1417364,618,2
485956,251,2
163151,9,1
471210,2375,3
5891675,27,24
13187,3015,26
94811,705,7
384489,20,3
177837,2225,35
1602176,113,6
1727,695,11
1666337,361,2
491725,287,4
881486,445,0
1177427,3336,5
2334581,112,3
1281264,282,8
1631409,1950,4
2706291,12838,3
292506,3069,3
89038,1312,4
3598691,417,9
3824861,253,1
3845781,35,2
251567,1362,1
405234,300,4
3238641,122,27
355128,158,3
1357067,5,40
369559,1163,1
108058,344,2
4338842,43,0
999899,131,2
275904,171,5
4588541,181,2
4343818,4952,0
391223,630,1
4693779,222,3
79057,2325,8
4738252,47,1
4773725,37,1
1239322,121,8
4288678,38,0
4866625,418,42
5088,2501,1
4318506,9314,0
259457,451,0
91560,1018,3
2502971,2365,4
5029252,79,2
390468,2204,7
5295590,296,1
264641,112,5
112550,145,22
5330026,3838,2
283859,87,6
540273,158,11
103051,35195,56
5478482,47,0
1207979,142,7
64052,765,16
1691075,14,1
1154631,7423,7
5561980,10,3
5571787,824,0
5370190,42,2
5571785,26,1
5571786,19,0
507954,22545,7
100,2667,19
5795588,292,1
9702,1175,12
1452882,32049,1
5834550,900,5
331642,14,5
113614,1597,9
5862689,1417,1
5975334,920,1
5975386,273,1
106172,3741,93
3182091,1,1
6140142,459,0
2789991,14,2
495654,21,7
6227200,3381,2
4846554,372,1
4893861,1687,14
4561651,109,470
6485977,8,0
6761511,0,1
6695805,49,1
6763227,168,0
1275395,224,3
1362152,733,2
2879971,1373,7
1106329,13,1
6900589,500,0
6952347,3,1
6957631,1,2
328029,97,3
6309382,143,0
9400,1813,63
5571778,354,0
58630,61,2
400711,3220,14
1042006,464,7
7208392,3890,12
153692,1042,3
54197,73,9
4419014,455,4
7461692,143,79
5852263,788,2
1038067,38,5
1574567,158,4
7727240,14,7
7775346,1256,1
3828381,40199,4
1305251,163,3
4313837,1427,8
6219910,584,5
7872652,3,0
4722520,811,9
123591,11,11
8555342,409,1
1299460,4,0
4810294,124,4
4603801,2142,7
9385148,58,0
4728666,176,0
9385164,195,0
9385158,68,0
4067265,11,0
9385146,83,0
9385150,187,0
9385154,635,0
9385156,65,0
2766551,65,0
9385152,18,0
5264503,17,0
9385170,4,0
1423623,4046,7
9890260,15,2
7972086,1,1
4660273,994,2
2503711,85,4
183097,3476,35
1262702,26,2
5392008,15,34
164594,148,43
1350906,4,16
1653811,179,8
4270811,18,7
255402,242,14
207983,2742,69
4496484,112,1
6707241,243,3
5608270,289,6
9243808,768,59
4677848,5863,13
1689466,88465,8
4855760,35,4
5889722,3026,16
4414271,3707,7
10673213,6,3
8307368,4,2
498615,24,8
10800992,80,9
442834,1679,18
118926,367,20
524137,21,6
1050055,72,3
7886966,125,2
2688,1369,7
11075894,66,1
4835507,72,3
1101438,12,2
3252121,58,7
5404815,280,5
1587590,33,2
5385708,28,6
11353744,330,1
255385,163966,14
56928,13952,6
86543,12,0
1163,11906,9
87561,1335,5
248327,890,16
69998,456,1
1398183,1,0
1398180,154,0
6108,53231,11
2942,818,39
70054,165,49
79349,84,0
76473,29,1
92746,330,1
92747,201,1
53,365,0
16272,20789,55
114775,13,1
115054,59,12
80715,2221,9
7407,125,17
83346,462,24
144504,384,3
4810506,1180,0
163834,156,7
1220973,298,0
163510,563,14
184127,4053,4
193843,5785,9
169338,860,13
211037,1811,185
1469458,110,15
4645538,17,0
1629451,33,0
1476857,6,0
1088146,0,0
162819,2855,5
193019,252,3
258301,1886,5
130429,71,7
314839,16,1
4158549,17,0
259273,307,4
357932,127,1
369012,48,0
270603,3,0
385151,77,1
454616,2192,1
540522,226,3
603849,546,1
500271,1730,5
9176,340,2
290297,201,9
819922,24,1
3893,1349,8
1003474,10,1
1016378,1168,1
81152,4193,37
577628,1623,11
398272,777,3
1151745,46,6
1203336,25615,7
14320,61857,8
4617611,18,37
293053,1531,0
101885,104107,0
1306997,17,0
984057,324,2
140708,22,5
277315,266,6
1383951,29,19
215423,23,9
92160,0,0
1455798,375,2
99767,388,10
402529,7949,12
1611158,6744,1
1565585,309,3
1636279,38,1
1636861,18,19
1657536,92,6
1522643,469,8
1573741,48,1
4097948,0,1
2058201,28,31
170147,1236,4
454796,201,7
2339161,393,6
437173,265,1
563726,3397,15
457415,405,10
2713411,265,2
96043,993,11
76513,1468,2
3145081,401,1
1150943,216,3
10934,719,2
3561131,36,0
3561091,52,0
3561101,5,0
3561121,7,0
3561111,49,0
1493849,24,0
1653490,606,40
304133,212,37
74096,3285,33
1369655,12291,0
1236647,238,13
1454867,72,1
412331,948,1
150151,541,1
4486939,25,1
4533625,945,2
4417,5905,5
101665,1247,16
4422188,77,1
1177716,505,7
2664451,1008,0
74530,1138,6
470965,231,1
412758,1294,4
15775,47493,64
5136454,342,2
1659773,4519,15
5195603,452,7
196671,390,2
298914,17,10
153434,174,4
274545,18,8
4613197,9,0
4130001,61,0
428287,3730,7
5219073,6,0
5293086,104,1
494751,156,0
54183,3516,21
5301430,357,36
5496260,808,3
310774,2895,3
16652,18113,21
4500171,22496,6
5528718,23,4
2277,350,1
5516449,86,2
99054,25,34
5940482,292,1
6103312,1,1
4029295,1813,12
6409698,759,2
4029489,1819,6
247470,11599,2
1009383,253,13
4260616,1487,2
60370,55,21
1436361,23,6
4981315,83,0
4138190,12,2
3248481,341,61
57748,248,9
7473132,16724,3
7465626,27,6
7521446,266,1
556476,285,1
7621496,374,5
3090,3439,12
4456770,233,6
130448,465,11
4325205,5,0
7742752,3,0
4925815,104,21
5193609,0,0
1599767,67,3
5832312,26,0
4930816,637,15
95356,27,6
1694197,986,9
7960252,109,27
1632404,116,5
1377006,38,3
8217422,8,1
6925791,18,4
8217352,20,1
205408,8994,14
173346,61,56
4417389,81,5
5160072,152,2
1591903,1156,13
8850786,26,1
4052470,2,4
7868682,4,2
1211334,800,7
9179070,1721,1
1652272,1662,11
9391302,3,0
5075524,1163,5
183986,48,0
440380,311,26
7305546,428,0
6518669,88,3
5131092,12,0
9800658,111,0
9852714,1182,3
4045579,692,15
9895926,263,0
1273411,857,13
4495106,425,2
4776579,8,4
10241286,11,6
85819,404,24
69668,11182,3
1521742,96,7
10636669,67,3
10805984,2,0
1578975,50,2
7938970,2,1
10805990,1,0
10805996,0,0
9211658,2,1
10805992,0,0
1578978,118,7
8845958,0,0
10805988,2,0
1529900,14,0
10805998,0,0
4038497,37,10
4976137,761,29
6064000,119,491
10909820,10,0
10956762,252,1
629036,177769,16
571918,31,2
1372584,3,3
100783,11327,4
4917787,6690,2
10968796,146,1
4583711,531,7
4084383,664,14
9653666,10,4
5622250,0,5
6341788,0,3
3946761,25,22
5810757,6,4
1712031,250,13
5808049,43,0
1232408,3,2
1231855,548,1
4436016,610,2
4293,4520,3
56194,62,3
56835,85,1
513,1884,13
7701,1435,8
133198,752,0
5517,91,0
94340,211,1
102425,1339,2
122346,993,1
66994,1554,11
7419,693,16
78658,2634,27
152934,50,0
152935,531,5
156464,43,1
13560,1373,40
174331,19,2
146662,125,0
241392,127,2
65928,310,0
1487993,18,0
1487992,401,0
827,1561,3
240970,103,4
243144,4,1
255453,935,3
454333,30616,5
270570,16,1
275085,319,2
305807,125,17
108402,2676,13
148070,151,12
459178,18,1
500114,1102,9
89039,373,2
987174,3,10
336391,1,3
1021259,10,1
1028961,42,1
1033864,327,1
1170406,1,0
1147324,1,2
405923,69,1
148367,3366,17
1216747,827,1
14187,176,7
5463,2072,23
197456,491,41
12876,14759,5
1310174,19,2
1009878,691,6
1357799,1,0
252040,116,1
243081,57,50
1400444,25,2
1405898,519,2
1417937,983,5
1403243,1844,2
4097928,4,12
4224946,106,0
1009239,387,6
1656042,40,93
1617342,137,0
2302011,275,1
297531,24,9
1882971,123,6
180803,1677,2
148353,894,8
257392,1058,4
1388941,918,4
1571366,311,2
354644,1918,8
4103630,11,2
57118,625,6
3173,873,16
1706648,803,8
451717,24558,60
295406,552,14
15858,280,1
323222,48,7
4520238,2,0
4520240,89,0
1327966,323,11
4541527,87,4
1401311,5,3
511216,179,4
4721099,1,1
4671928,21,0
4402735,90,0
1385804,286,8
412927,1770,6
1357342,1636,8
131639,662,10
429848,2147,1
5175515,1,0
177829,5917,62
5231082,1851,2
3619,4422,4
5310165,0,0
865938,244,1
6986,930,12
523526,419,1
76454,461,6
5357077,339,1
5370579,16,4
184811,956,2
1026527,1231,6
5432660,644,13
4091864,26,1
4619104,351,8
12153,606,11
5351056,737,4
5512835,574,3
4522583,1979,3
81241,291,11
5560916,910,1
1120757,8,3
1040597,3306,4
372689,1066,8
1296644,3,0
5712800,5,1
5865954,12,1
1978661,1585,2
1850081,283,3
306895,2663,9
458657,994,56
5990588,19,1
6011636,49,3
1561828,3185,14
6106688,74,1
2790011,118,3
813648,526,56
259647,274,2
242030,50127,4
6508015,25,2
2631441,16,0
5546048,211,2
6839539,0,0
342070,531,5
192371,34,4
1263403,1719,18
1518309,179,0
1264972,6543,12
160719,172,3
2996611,145,1
7116941,138,4
1057652,1817,2
4619207,149,23
5820204,217,4
572019,2938,18
6947507,10,2
1281662,372,40
4331971,27,1
1227092,481,1
4562827,939,3
411859,3367,2
4441898,351,2
890606,309,7
1231012,177,105
7988360,1,1
2067811,863,11
1604314,244,12
4841134,4447,6
8392112,361,3
168775,697,25
5263469,29,2
1152815,1811,13
8612094,19,1
8708538,73,0
176647,7497,12
7204306,574,10
813326,81,3
9111014,41,0
9016366,3,0
1216625,56,6
9471026,251,1
4942837,637,12
9393232,231,4
1166726,4,1
8637156,418,7
7701506,51,8
2766061,113,9
260127,648,6
9970476,570,1
9998012,29,1
10052786,57,2
6926249,1,4
1599921,38,7
10170506,3,0
4843771,1951,5
7408656,65,3
10375686,5,4
10415166,481,1
10433424,423,1
4322322,203,3
1939961,1570,29
5436826,608,2
8330846,24,6
152365,200,9
65946,475,9
96573,2899,20
4520564,330,4
5578516,436,2
254888,801,24
5377939,96,9
1373967,6,267
7574792,122,69
277931,1342,23
11233260,54,0
1654201,985,7
365624,190,14
68534,881,10
86663,117,2
86667,241,4
54291,984,6
58798,34,1
70539,650,2
6803,8106,7
64210,3478,21
9332,557,2
13462,1995,11
72918,952,13
15989,1617,12
9336,6364,18
72348,676,11
94341,263,7
201453,24,0
112181,1552,1
98462,57,4
133988,1569,0
2660,17696,8
156082,494,6
8918,1526,5
179638,866,1
210691,568,39
1479547,52,0
1487930,32,0
211092,791,0
145541,1646,0
256048,321,1
256047,89,0
3930,1939,2
211478,2050,4
77831,203,2
1500253,64,0
71889,806,2
326343,54,4
81192,681,2
70805,1901,22
306598,423,24
651403,18,8
794273,5490,7
270391,117794,9
2603,13858,28
875445,172,1
6424,35504,8
1002275,3,1
1097593,89,1
1135706,490,2
305544,909,2
4148874,88,1
306687,1165,3
1217400,40,1
422154,2591,2
353292,3408,6
1335924,20,1
163758,102,1
1366600,156,2
1373544,281,0
149181,1626,18
5108943,0,0
1402382,879,3
491622,1614,2
1408819,2,3
1401066,59,0
11834,1905,2
64222,826,67
1452200,2,1
1452885,13600,7
320518,127,3
132642,35,9
1084891,190,55
4247787,0,2
149010,428,46
64380,15875,14
70951,1705,0
11183,162,1
2138871,486,2
1335733,90,1
16402,1382,43
155898,61,6
3475511,80,2
183852,119533,13
891366,29,0
3603511,1004,2
3694531,2,3
3869621,77,0
83987,317,30
1138320,223,17
4047988,1391,3
143614,9854,1
469610,1255,12
4092925,63,0
400224,260,9
4334668,1823,3
4268431,115,3
4500257,15,2
1526470,25,0
320132,14,7
16477,6679,15
4657054,22,0
4665285,16,0
4729109,378,1
97028,3778,13
4553850,3592,2
4545944,3092,9
1071408,69,8
6659,8082,16
4972678,1,2
5006121,1,0
1350335,368858,6
179480,105,6
288200,1,2
5323431,219,0
4677,1138,2
164535,60,7
1703626,0,4
4955995,3,5
5245438,0,1
4548978,0,2
92234,192,25
4371567,40,4
5134249,36,1
3889301,0,1
5106494,2,2
4946001,6,0
4803304,14,5
182039,614,28
5243945,5,2
877815,4120,2
15811,42997,28
1102031,534,4
1488973,918,1
1345514,71,20
4049735,4410,2
5536697,34,1
2233221,13678,4
54562,112,8
5636927,375,1
4017599,412,1
289158,1776,0
296903,2453,2
482890,226,1
1216589,44,12
5781907,20,1
161611,139,20
1870,1699,4
1048387,183,0
5875116,7,0
5476535,15,0
4169866,4,5
5882785,12,0
5882786,5,0
333042,3343,32
5898356,49,1
2617881,94,0
5912337,5,5
79275,39,37
6307396,1341,1
4994059,33,0
3308,3421,8
6615646,159,3
6693039,945,1
5229414,118,18
6701783,188,0
6701837,1,0
6701779,11,0
6701785,1,0
6701781,30,0
6701793,26,0
6757865,272,2
1216479,594,10
7050611,159,1
1707581,539,1
7156426,1,1
271050,133,23
2366331,457,3
17306,29,3
295465,321,7
1116417,132,1
1284,700,5
5332933,87,4
1442916,5,4
7450972,465,0
7528464,5,0
7528468,7,0
6419902,133,3
6775623,0,2
7513036,114,8
1447665,640,2
6757533,231,2
1125098,137,8
7182540,26,0
7704080,89,1
7724512,474,2
1210412,203,5
5795827,9,3
777262,468,10
4538341,18766,1
1347333,334,1
7980800,8,1
8037495,392,1
8367426,61,4
2869441,27,6
1206308,3215,5
8533918,10,0
8576144,164,2
6883415,16,3
8672916,638,3
8806700,126,1
7067037,3541,3
135239,639,6
4688735,4,3
6459,42774,17
9075734,11,1
9098562,82,1
7831178,96,16
316136,41,84
7879956,781,3
6489835,76,11
9626326,29,0
1433871,561,8
9745486,0,27
9754688,13,5
6362454,387,7
4545249,404,27
5535575,11,4
9890482,780,1
5865599,95,3
456459,390,11
4075248,275,30
1214707,2041,4
9739,143,3
6563983,0,0
128408,2498,11
10391776,414,2
1232409,128,2
9232526,323,2
4099140,29,4
1232419,383,3
9442604,5,0
10391780,323,2
4833533,478,1
10158284,476,1
10289884,261,0
5305696,1633,4
10182836,34,2
180980,46,7
2910151,19,4
210724,9282,18
5428912,10,4
6916833,432,5
4667967,0,2
9927892,715,7
1263828,819,9
10837236,85,3
10659959,49,9
85262,705,3
10946522,5,3
3068,1151,3
6857317,6,6
9852224,90,4
5227694,2534,5
10362158,2304,4
11089570,3,0
515101,12,0
1484173,6,3
10670671,0,1
10505769,0,0
54638,1753,6
55329,44,1
69493,17,0
77711,309,0
173142,237,0
65940,141,23
66297,330,12
71786,2009,2
78304,855,4
8549,1828,1
94905,8799,14
99658,428,25
119391,8,4
133071,6458,8
153743,35,6
158789,604,1
4225890,8,1
2165,1305,6
175967,8,0
81247,533,2
5844,849,3
1501479,44,0
1502851,1,0
215455,6,5
228645,317,1
242257,24,2
244847,159,2
247168,10,1
94386,3615,4
57787,180,10
122800,534,3
4177,120,1
55458,68,5
16202,505,12
317540,222,7
15552,63656,20
337120,43,1
152182,1558,2
172433,428,48
191961,404,4
359973,154,1
83345,830,6
389935,5816,27
296034,109,0
1000438,11,1
1002381,3,1
1004772,4,1
92874,24,0
1028967,285,4
4163946,3,1
4136456,0,16
3329,2465,6
1078866,149,0
1119165,42,1
578816,147,3
1141651,635,7
1151403,11,4
276373,2312,11
5160573,1623,45
1183664,1,1
66784,11811,27
4288,6171,34
1218448,381,4
195614,524,16
1321966,37,0
1321967,3,0
1321968,7,0
2192,1117,5
1012101,1769,18
1351129,23375,46
1365359,2704,3
1449782,146,2
1470860,4,0
116467,8510,17
168602,106,2
1545096,22,0
110345,1662,30
1590123,7,2
1591118,3,1
1601551,127,1
390381,1798,1
57584,1951,59
1658338,11,1
1674909,4,1
1577325,133,3
2376671,10,0
2376641,645,0
2549061,17,0
2648041,266,1
1364211,12,0
371770,4560,4
1458471,11823,5
1212903,42,358
447294,8,14
4881524,0,6
142884,271,6
1598384,601,7
8067,10591,30
3646721,72,2
477050,955,1
4026100,37,1
162154,2354,4
264045,1480,25
1381541,165,118
371548,15,0
346181,1026,2
870459,280,10
4330256,16316,14
181777,612,5
61412,229,6
4346698,7,0
4346700,2,0
4346699,4,0
4415300,268,2
403572,4143,19
4577436,23,0
4577433,103,0
78132,841,12
1442999,843,2
466514,331,4
15914,4052,9
3619411,179,4
4341954,4,0
4225717,134,0
4903455,41,2
3788821,1,32
4855716,0,5
256759,9376,2
533482,237,5
7121,9501,15
4281,53485,35
1035368,430,1
457023,379,1
459584,276,1
5498806,14,0
5520850,50,0
5520851,13,0
458187,51107,18
399667,20625,9
4661790,36,2
5607643,27,1
5480140,3,2
5521611,248,3
4083426,1496,2
5770485,50,1
1417030,1117,6
1450540,21,5
1387909,144,31
4898606,377,5
1373939,13,7
4990796,193,7
624489,2780,12
4080342,145,1
1293052,4,2
3429641,18,2
5904794,1580,1
5950318,260,4
5952964,19,1
7530,591,2
4484937,12515,5
6140144,440,0
6140146,248,0
6176756,290,1
95298,2293,2
2823381,1693,1
4575132,594,2
10322,5110,15
4046434,397,7
5945878,2146,5
5228932,306,7
6831039,31,1
6281,34517,12
7006717,1219,1
1040833,1463,6
6965835,128,1
1091514,87,4
894595,1854,15
5300896,3823,1
81742,1805,122
7029011,11,0
7239548,2283,0
7249716,0,0
380776,77,46
7012903,12,67
7330092,6,4
7448694,452,4
6301344,42,1
15619,45837,46
189264,16191,140
245812,8,34
3976481,2095,6
8134896,7,0
8134912,4,0
5828220,8,1
10572,79,0
362302,180,4
4021225,3039,6
260772,4309,30
4015397,131,1
5201736,149,3
7476578,211,0
4027974,40,9
1207227,1900,35
6075518,12,15
4511181,45,8
209075,21,8
7853560,153,6
1107694,341,5
7839152,60,2
1186998,818,4
1632726,4386,13
1317064,1142,3
81693,93,1
305454,1712,4
4565932,110,9
14896,1620,16
6516471,16861,5
5850875,129,7
9373892,3899,2
5919641,523,10
1355105,101665,16
1952831,2986,12
9876520,17,1
270361,1971,4
291395,5,3
1328005,30,12
10170520,173,0
153899,1517,7
5378335,212,13
69444,3895,12
341794,39,18
454236,1728,5
7053407,540,4
10601209,267,2
471030,989,24
214843,1419,21
1437986,59,5
10032262,2,2
5422050,59846,5
6311908,43757,3
4132694,39,3
6274554,28,3
12528,118,4
296478,14,11
5283477,725,2
5289039,131,0
8825816,87,6
8223368,21880,3
265821,19646,9
4571785,2,1
55244,177,1
55660,181,1
56089,117,1
384288,65,1
55141,1270,31
87567,13,1
86557,9,0
6735,261,29
84004,79,14
83963,24,0
88434,7,0
88427,46,0
267212,36,0
57455,106,2
84087,16,0
65066,1974,48
1569049,90,0
195313,7,0
877528,415,11
133127,268,8
78573,577,0
71199,3962,40
98054,72,1
15760,5422,8
103001,77,5
101316,29,7
95771,29166,35
1483,10079,1
147553,1645,3
154546,5,2
158446,2,0
84779,99,0
133982,354,3
86639,2477,3
211039,9128,130
243090,12,9
1489341,2,0
82901,1115,2
260868,91,0
159063,4687,3
64335,499,3
152000,100,0
373956,3946,3
12790,925,115
987923,41,0
263926,13497,5
61704,2,10
6092,87,5
902331,23,1
1412535,105,0
392189,397,5
606253,112,0
147555,5122,40
1124928,609,1
1043511,6886,2
1178631,116,0
1189786,30,0
259492,304,5
1222923,449,2
180433,64,0
12510,1508,15
4186617,82,0
1311926,0,1
1321973,2,0
289600,1362,11
260123,296,8
122546,199,13
80457,7361,14
157589,3367,30
1448560,339,3
66648,523,17
282004,286,4
4765,1082,5
1534449,174,3
441152,3714,14
1585397,1035,2
888277,1415,1
110176,191,3
1679178,82,12
482253,877,5
2280361,79,0
207239,62,6
7083,796,5
2767861,905,9
606972,2988,9
3004601,28,0
2222541,471,3
4809774,274,2
3437821,8,34
277585,983,5
1458108,337,2
245120,51,2
126608,281,2
1376689,648,41
148807,77,18
1683172,7,0
3556451,13,0
4072864,27,25
13494,561,21
1194249,38,0
1046002,2503,5
1210281,1496,6
54458,3683,18
4324542,33,0
4356566,1,2
4377145,203,1
332566,325,14
4452068,5,0
4040164,77,1
4491419,2110,6
430373,112,11
81147,1854,5
2331321,886,0
2680701,1331,4
320116,4275,11
341798,154,32
4727414,29178,4
4949029,493,0
435115,132,17
3659191,4495,11
1061964,51,4
5027277,233,0
70086,8944,18
4432763,1170,7
7099647,143,2
5305432,189,1
2081421,736,8
5360259,828,3
2026891,20,1
5486013,222,23
1597249,192,1
1243281,8,2
4876737,6,7
5461712,1,0
1653971,65,3
3263511,211,2
5535500,78,57
353456,983,15
290562,2711,4
3649021,1351,4
2779341,935,6
5876121,184,1
64890,20489,81
553366,12,5
6007296,218,3
